prog,category,duration_scaled,frequency_change_scaled,direction_scaled
6271,unknown,0.191451173,3524.571521,-182.8268888
6272,unknown,0.132952204,3471.965976,294.4909554
6273,unknown,0.20208735,3945.415883,-358.2711834
6274,unknown,0.186133085,3682.388156,624.5384884
6275,unknown,0.335039554,4646.82315,-417.9009866
6276,unknown,0.329721466,3857.739974,-243.7938583
6277,unknown,0.218041614,3910.345518,172.0601599
6278,unknown,0.132952204,3840.204792,99.92610293
6279,unknown,0.143588379,2998.51607,233.1602088
6280,unknown,0.335039554,4927.386057,139.7416829
6281,unknown,0.186133085,3314.14934,413.9921471
6282,unknown,0.180814997,3594.712248,264.2588233
6283,unknown,0.154224557,3699.923339,-43.74352187
6284,unknown,0.154224557,3647.317793,319.2003656
6285,unknown,0.159542645,3366.754886,558.1135822
6286,unknown,0.138270292,3770.064065,134.7402977
6287,unknown,0.281858671,4068.162155,-292.7267792
6288,unknown,0.34567573,4489.006515,-124.7053671
6289,unknown,0.420128964,4103.232518,-440.7998031
6290,unknown,0.3137672,4225.97879,278.1079487
6291,unknown,0.382902347,3980.486246,-253.2448339
6292,unknown,0.409492787,4278.584334,-12.71079954
6293,unknown,0.340357642,3857.739974,188.7690547
6294,unknown,0.398856611,3910.345518,-309.0116826
6295,unknown,0.420128964,4173.373244,-697.9262461
6296,unknown,0.335039554,3962.951064,100.9711499
6297,unknown,0.366948081,4120.767699,-329.0644461
6298,unknown,0.414810876,3734.993702,-668.38988
6299,unknown,0.404174699,3892.810337,-995.2663972
6300,unknown,0.366948081,3875.275155,-316.3443669
6301,unknown,0.452037492,4243.513971,-39.30377609
6302,unknown,0.356311906,3559.641884,-130.6928499
6303,unknown,0.281858671,4524.076878,91.22067777
6304,unknown,0.324403376,3664.852976,-161.6930059
6305,unknown,0.414810876,4103.232518,-174.2824417
6306,unknown,0.356311906,4033.09179,-1288.196373
6307,unknown,0.361629993,4208.443607,176.874507
6308,unknown,0.398856611,3998.021427,-587.7451951
6309,unknown,0.271222495,4418.865788,361.3922024
6310,unknown,0.276540583,4155.838062,83.63420362
6311,unknown,0.223359702,4261.049153,180.2415669
6312,unknown,0.335039554,3787.599248,-362.0105068
6313,unknown,0.414810876,4155.838062,-232.537586
6314,unknown,0.398856611,4331.189879,-194.7703484
6315,unknown,0.329721466,4471.471332,-248.7605262
6316,unknown,0.409492787,3734.993702,-835.6508401
6317,unknown,0.361629993,4138.302881,-583.3431443
6318,unknown,0.335039554,4629.287969,-442.9670357
6319,unknown,0.350993818,3822.669611,-92.67528586
6320,unknown,0.409492787,4033.09179,-568.9364658
6321,unknown,0.366948081,3805.134428,82.64170349
6322,unknown,0.281858671,3717.45852,159.3356702
6323,unknown,0.425447052,3857.739974,-667.9407982
6324,unknown,0.404174699,4261.049153,-755.8291853
6325,unknown,0.223359702,4681.893513,446.5834611
6326,unknown,0.382902347,3857.739974,-140.3331892
6327,unknown,0.361629993,4190.908425,-637.2174567
6328,unknown,0.404174699,4033.09179,-592.8156762
6329,unknown,0.382902347,3875.275155,-619.7798168
6330,unknown,0.420128964,3875.275155,-355.0629305
6331,unknown,0.378759563,7069.279596,-97.44064868
6332,unknown,0.338890135,6477.708082,136.9213335
6333,unknown,0.538237272,7098.858173,459.9164036
6334,unknown,0.558171986,7276.329626,528.8565187
6335,unknown,0.219281852,5826.979418,827.7478843
6336,unknown,0.478433132,6862.229569,-308.3969681
6337,unknown,0.279085995,6773.493841,37.2114472
6338,unknown,0.438563703,6655.179538,500.9553755
6339,unknown,0.398694277,7572.115385,14.4435096
6340,unknown,0.31895542,6655.179538,-20.96529815
6341,unknown,0.51830256,7158.015324,-48.10145407
6342,unknown,0.418628989,6507.286659,-129.8334053
6343,unknown,0.418628989,6448.129508,719.990772
6344,unknown,0.418628989,7867.901143,407.0783363
6345,unknown,0.31895542,6980.543871,-241.1002309
6346,unknown,0.418628989,6418.550931,1186.031509
6347,unknown,0.478433132,6684.758113,-146.8850351
6348,unknown,0.538237272,6921.38672,-459.319906
6349,unknown,0.538237272,6359.39378,796.8243794
6350,unknown,0.458498418,6418.550931,-484.4977363
6351,unknown,0.398694277,7276.329626,223.6482176
6352,unknown,0.51830256,6655.179538,-885.9707659
6353,unknown,0.478433132,6773.493841,274.9135272
6354,unknown,0.677780269,6536.865234,-45.38811047
6355,unknown,0.498367846,6684.758113,117.1732046
6356,unknown,0.498367846,6655.179538,-39.97935179
6357,unknown,0.538237272,8045.372596,-171.3985793
6358,unknown,0.458498418,7512.958234,-1272.974641
6359,unknown,0.31895542,6862.229569,-320.5862467
6360,unknown,0.299020706,6832.650992,832.1943055
6361,unknown,0.51830256,7158.015324,-172.4760265
6362,unknown,0.378759563,6596.022385,-27.09913975
6363,unknown,0.498367846,5886.136569,292.033178
6364,unknown,0.478433132,6832.650992,145.4434347
6365,unknown,0.338890135,8400.315505,-773.3248887
6366,unknown,0.299020706,7808.743992,197.0807775
6367,unknown,0.299020706,6211.500901,834.3538668
6368,unknown,0.338890135,6270.658052,-239.5212037
6369,unknown,0.338890135,6152.34375,479.8946467
6370,unknown,0.478433132,6950.965294,525.9562692
6371,unknown,0.458498418,6832.650992,603.3873885
6372,unknown,0.538237272,7217.172475,-622.4236151
6373,unknown,0.558171986,7305.908203,-380.392989
6374,unknown,0.538237272,6211.500901,48.28563676
6375,unknown,0.578106701,6329.815203,285.1966379
6376,unknown,0.378759563,6181.922327,-736.9050904
6377,unknown,0.538237272,6448.129508,-405.1753332
6378,unknown,0.498367846,6329.815203,-216.1094904
6379,unknown,0.757519124,6743.915264,-59.43518434
6380,unknown,0.498367846,6034.029448,-253.1329217
6381,unknown,0.538237272,6803.072415,-174.7620732
6382,unknown,0.558171986,7601.693962,335.4129964
6383,unknown,0.538237272,7512.958234,81.55522451
6384,unknown,0.458498418,7956.636868,18.97048832
6385,unknown,0.558171986,6832.650992,374.7723338
6386,unknown,0.338890135,6536.865234,-86.50669198
6387,unknown,0.51830256,7394.643931,90.47062995
6388,unknown,0.498367846,7010.122445,-215.2901474
6389,unknown,0.418628989,6004.450871,-489.5964467
6390,unknown,0.697714984,6566.44381,365.9680099
6391,unknown,0.617976129,6270.658052,-157.7683084
6392,unknown,0.617976129,7483.379657,-222.4144678
6393,unknown,0.418628989,7867.901143,-249.6119131
6394,unknown,0.438563703,6507.286659,-200.6677887
6395,unknown,0.438563703,7424.222505,147.2721014
6396,unknown,0.757519124,7631.272536,465.402181
6397,unknown,0.558171986,6980.543871,-198.935394
6398,unknown,0.578106701,7217.172475,-186.8307821
6399,unknown,0.538237272,7601.693962,827.810506
6400,unknown,0.51830256,6891.808143,311.540728
6401,unknown,0.438563703,6507.286659,279.4263354
6402,unknown,0.677780269,7039.701022,-73.41831426
6403,unknown,0.737584412,7187.593901,-245.8690427
6404,unknown,0.677780269,7158.015324,-647.9939503
6405,unknown,0.637910841,7187.593901,-104.4358106
6406,unknown,0.598041415,6714.33669,-525.6872082
6407,unknown,0.637910841,7483.379657,-988.8783187
6408,unknown,0.617976129,7010.122445,-302.928819
6409,unknown,0.677780269,7335.48678,-173.9436701
6410,unknown,0.717649698,7365.065354,248.6025575
6411,unknown,0.438563703,7187.593901,-879.6801714
6412,unknown,0.617976129,7276.329626,-897.1196637
6413,unknown,0.458498418,6803.072415,211.1088451
6414,unknown,0.438563703,6536.865234,-9.131426429
6415,unknown,0.478433132,6803.072415,201.9539776
6416,unknown,0.717649698,6714.33669,-78.8014306
6417,unknown,0.737584412,7572.115385,37.245665
6418,unknown,0.797388552,7424.222505,255.6817091
6419,unknown,0.617976129,8193.265475,396.2138879
6420,unknown,0.538237272,6950.965294,-1159.775259
6421,unknown,0.538237272,6832.650992,-767.064686
6422,unknown,0.378759563,6536.865234,-621.4815626
6423,unknown,0.558171986,7483.379657,-56.08212198
6424,unknown,0.538237272,7394.643931,109.8875297
6425,unknown,0.558171986,7305.908203,-523.6498797
6426,unknown,0.418628989,6596.022385,-1069.75256
6427,unknown,0.797388552,7749.586838,-865.2090868
6428,unknown,0.538237272,6596.022385,137.3550389
6429,unknown,0.737584412,6980.543871,-863.967328
6430,unknown,0.578106701,6921.38672,281.4456956
6431,unknown,0.817323266,7749.586838,-467.115978
6432,unknown,0.598041415,7069.279596,-59.73262516
6433,unknown,0.757519124,7779.165415,-840.5826593
6434,unknown,0.538237272,7187.593901,305.6335429
6435,unknown,0.757519124,6980.543871,-531.4618151
6436,unknown,0.598041415,7276.329626,-681.7897538
6437,unknown,0.598041415,7217.172475,-490.6430824
6438,unknown,0.697714984,7187.593901,-1348.678764
6439,unknown,0.697714984,7867.901143,418.1356459
6440,unknown,0.717649698,7897.479717,-465.3057665
6441,unknown,0.677780269,6950.965294,-581.4183374
6442,unknown,0.797388552,7217.172475,-890.4886173
6443,unknown,0.717649698,7010.122445,-66.75999503
6444,unknown,0.378759563,5324.143629,-1337.783922
6445,unknown,0.558171986,7305.908203,-1726.868774
6446,unknown,0.777453838,7572.115385,-454.6375525
6447,unknown,0.617976129,7631.272536,-804.8670648
6448,unknown,0.677780269,6625.600962,-29.0257022
6449,unknown,0.637910841,6714.33669,85.15547901
6450,unknown,0.458498418,6596.022385,-1386.097536
6451,unknown,0.478433132,7453.801082,-124.2845918
6452,unknown,0.657845555,6773.493841,68.71921552
6453,unknown,0.897062121,6803.072415,202.5839016
6454,unknown,0.558171986,6477.708082,-667.516567
6455,unknown,0.777453838,7217.172475,-526.1229354
6456,unknown,0.817323266,7217.172475,-342.2436876
6457,unknown,0.657845555,7098.858173,337.2586885
6458,unknown,0.757519124,8134.108324,38.04318582
6459,unknown,0.657845555,7039.701022,-289.3426195
6460,unknown,0.737584412,6743.915264,566.221211
6461,unknown,0.498367846,5915.715146,-361.5610063
6462,unknown,0.578106701,7986.215445,446.3231453
6463,unknown,0.637910841,8193.265475,-187.1587995
6464,unknown,0.777453838,6596.022385,170.319589
6465,unknown,0.677780269,8370.736929,-527.3049808
6466,unknown,0.617976129,6980.543871,-132.3607526
6467,unknown,0.418628989,5679.086538,-967.8671901
6468,unknown,0.717649698,7158.015324,-345.496572
6469,unknown,0.717649698,7453.801082,-1148.927292
6470,unknown,0.598041415,7483.379657,-526.9933909
6471,unknown,0.657845555,6625.600962,-853.3527613
6472,unknown,0.677780269,7246.751052,-1072.5571
6473,unknown,0.598041415,7098.858173,-488.4406986
6474,unknown,0.777453838,7128.43675,465.7256909
6475,unknown,0.697714984,7542.536808,99.92877173
6476,unknown,0.717649698,7779.165415,-723.6601659
6477,unknown,0.617976129,6862.229569,-767.7022646
6478,unknown,0.637910841,6950.965294,373.7932261
6479,unknown,0.657845555,7394.643931,-78.46957945
6480,unknown,0.657845555,7098.858173,337.2586885
6481,unknown,0.777453838,6980.543871,-206.5035885
6482,unknown,0.797388552,7660.851113,679.6238863
6483,unknown,0.398694277,6300.236629,944.8683681
6484,unknown,0.697714984,7424.222505,-289.6832016
6485,unknown,0.717649698,7808.743992,-112.8374848
6486,unknown,0.617976129,7217.172475,-233.8269174
6487,unknown,0.717649698,7424.222505,24.01935583
6488,unknown,0.697714984,7838.322566,-853.5134967
6489,unknown,0.677780269,8193.265475,-498.7277025
6490,unknown,0.229249209,6152.34375,600.8978662
6491,unknown,0.338890135,5826.979418,856.1798393
6492,unknown,0.378759563,5767.822266,508.6162393
6493,unknown,0.219281852,6329.815203,226.7801687
6494,unknown,0.31895542,7246.751052,411.4634453
6495,unknown,0.438563703,6566.44381,955.3947742
6496,unknown,0.378759563,6004.450871,102.1557241
6497,unknown,0.378759563,6625.600962,329.7482808
6498,unknown,0.289053352,6181.922327,233.9851678
6499,unknown,0.289053352,6536.865234,707.1070297
6500,unknown,0.358824849,7720.008264,-420.4023766
6501,unknown,0.378759563,7276.329626,254.6127138
6502,unknown,0.378759563,6152.34375,671.1139577
6503,unknown,0.378759563,7039.701022,-19.18803523
6504,unknown,0.279085995,6891.808143,22.78910157
6505,unknown,0.438563703,5738.24369,518.7455723
6506,unknown,0.358824849,6359.39378,428.6035808
6507,unknown,0.358824849,6655.179538,-60.13454165
6508,unknown,0.398694277,6181.922327,-924.8366041
6509,unknown,0.31895542,6093.186599,822.3312404
6510,unknown,0.31895542,6803.072415,82.41369668
6511,unknown,0.31895542,5797.400841,-364.1972964
6512,unknown,0.299020706,6773.493841,-340.1861959
6513,unknown,0.31895542,5945.29372,641.7276723
6514,unknown,0.378759563,6034.029448,625.8419467
6515,unknown,0.31895542,6122.765173,476.7981236
6516,unknown,0.478433132,6448.129508,-20.55093835
6517,unknown,0.299020706,5915.715146,612.8447423
6518,unknown,0.378759563,6950.965294,304.678697
6519,unknown,0.398694277,6152.34375,511.6737802
6520,unknown,0.31895542,5797.400841,355.3035706
6521,unknown,0.378759563,6921.38672,945.7732876
6522,unknown,0.199347137,7956.636868,-20.65245355
6523,unknown,0.289053352,6181.922327,327.0300016
6524,unknown,0.279085995,6181.922327,-13.50411952
6525,unknown,0.398694277,6507.286659,663.9968099
6526,unknown,0.438563703,7187.593901,-326.2130242
6527,unknown,0.219281852,6950.965294,-349.7649613
6528,unknown,0.279085995,6507.286659,7.408072426
6529,unknown,0.378759563,5856.557992,174.6656683
6530,unknown,0.299020706,6536.865234,181.7240645
6531,unknown,0.299020706,6329.815203,31.58088135
6532,unknown,0.31895542,6211.500901,867.4316335
6533,unknown,0.338890135,6329.815203,486.3317341
6534,unknown,0.438563703,6743.915264,427.1065874
6535,unknown,0.31895542,5679.086538,490.8478118
6536,unknown,0.299020706,6655.179538,-192.9658248
6537,unknown,0.299020706,6596.022385,646.9885324
6538,unknown,0.458498418,6655.179538,-1059.817712
6539,unknown,0.229249209,7098.858173,-142.5373054
6540,unknown,0.169445069,6034.029448,457.5946135
6541,unknown,0.338890135,6093.186599,742.2077313
6542,unknown,0.418628989,6566.44381,132.0118456
6543,unknown,0.338890135,6566.44381,-46.72432195
6544,unknown,0.428596346,6241.079478,379.9771066
6545,unknown,0.398694277,6152.34375,-520.8600022
6546,unknown,0.299020706,6832.650992,168.2807159
6547,unknown,0.279085995,7631.272536,1179.916856
6548,unknown,0.548204629,6743.915264,178.8232592
6549,unknown,0.239216566,6507.286659,454.4014725
6550,unknown,0.568139343,6714.33669,-240.9056241
6551,unknown,0.588074058,7601.693962,-435.0109234
6552,unknown,0.737584412,7631.272536,-209.8054297
6553,unknown,0.408661632,6536.865234,-45.02880769
6554,unknown,0.308988063,6241.079478,-189.826104
6555,unknown,0.438563703,6773.493841,-517.280353
6556,unknown,0.627943486,7128.43675,-602.0839687
6557,unknown,0.468465775,6004.450871,-374.3253157
6558,unknown,0.438563703,8341.158354,-699.0091712
6559,unknown,0.338890135,6063.608022,-149.3984246
6560,unknown,0.438563703,7010.122445,-866.491742
6561,unknown,0.408661632,6832.650992,403.1815874
6562,unknown,0.368792206,6300.236629,-284.0501989
6563,unknown,0.627943486,7956.636868,-762.5400989
6564,unknown,0.588074058,8134.108324,-743.4121951
6565,unknown,0.737584412,7039.701022,-665.0232217
6566,unknown,0.438563703,6181.922327,-699.432931
6567,unknown,0.608008772,6832.650992,-664.5161486
6568,unknown,0.368792206,6300.236629,-35.57106967
6569,unknown,0.617976129,6773.493841,-817.2881492
6570,unknown,0.617976129,7128.43675,-402.2976047
6571,unknown,0.468465775,7424.222505,48.6072097
6572,unknown,0.667812912,7601.693962,-209.7060352
6573,unknown,0.508335203,6684.758113,43.03790893
6574,unknown,0.578106701,7010.122445,-730.4141327
6575,unknown,0.508335203,7867.901143,-602.2292604
6576,unknown,0.538237272,7039.701022,-31.62817376
6577,unknown,0.44853106,7246.751052,-760.4474643
6578,unknown,0.657845555,7246.751052,-119.3690512
6579,unknown,0.548204629,7335.48678,-568.5312016
6580,unknown,0.418628989,6300.236629,-182.469873
6581,unknown,0.348857492,5886.136569,421.2212585
6582,unknown,0.568139343,7601.693962,-40.95895596
6583,unknown,0.687747626,8163.686898,-724.2471231
6584,unknown,0.637910841,7779.165415,-1227.186077
6585,unknown,0.608008772,7394.643931,-144.8429351
6586,unknown,0.637910841,7365.065354,-343.1766126
6587,unknown,0.279085995,6477.708082,-546.6793783
6588,unknown,0.528269915,7453.801082,-294.3935005
6589,unknown,0.578106701,6980.543871,-145.2490288
6590,unknown,0.588074058,7335.48678,-143.1503056
6591,unknown,0.687747626,7483.379657,287.955669
6592,unknown,0.508335203,6743.915264,-253.0634642
6593,unknown,0.408661632,6980.543871,122.6616009
6594,unknown,0.657845555,7276.329626,-185.2595609
6595,unknown,0.588074058,6714.33669,-858.5668717
6596,unknown,0.418628989,6625.600962,-177.2189889
6597,unknown,0.817323266,8725.679838,140.0327562
6598,unknown,0.608008772,7601.693962,-811.4301093
6599,unknown,0.558171986,6329.815203,-660.1990599
6600,unknown,0.508335203,7246.751052,-612.3730626
6601,unknown,0.368792206,6152.34375,-270.8384879
6602,unknown,0.428596346,6684.758113,44.6179689
6603,unknown,0.51830256,7098.858173,-385.9590522
6604,unknown,0.328922777,7483.379657,168.4759602
6605,unknown,0.578106701,6329.815203,8.639370775
6606,unknown,0.687747626,7779.165415,-238.5308349
6607,unknown,0.598041415,7631.272536,-833.8126484
6608,unknown,0.677780269,7542.536808,-733.0592714
6609,unknown,0.578106701,7187.593901,-1082.251404
6610,unknown,0.51830256,6122.765173,-263.2833268
6611,unknown,0.647878198,7305.908203,-94.99005228
6612,unknown,0.338890135,6241.079478,273.1977995
6613,unknown,0.677780269,7276.329626,-536.0725794
6614,unknown,0.627943486,7098.858173,817.9086797
6615,unknown,0.299020706,6596.022385,32.39275615
6616,unknown,0.608008772,8074.951173,355.8708538
6617,unknown,0.667812912,7158.015324,-27.59470179
6618,unknown,0.617976129,7039.701022,-620.8507613
6619,unknown,0.269118637,6596.022385,89.76528143
6620,unknown,0.18937978,6093.186599,217.9630352
6621,unknown,0.608008772,7483.379657,-715.774489
6622,unknown,0.528269915,6418.550931,68.12322473
6623,unknown,0.647878198,7217.172475,-652.8371912
6624,unknown,0.269118637,6418.550931,-127.6211263
6625,unknown,0.637910841,7246.751052,-660.3103253
6626,unknown,0.438563703,7039.701022,-205.8574787
6627,unknown,0.588074058,7424.222505,-735.7475129
6628,unknown,0.588074058,7927.058294,-718.3346305
6629,unknown,0.368792206,7394.643931,119.1003499
6630,unknown,0.368792206,6684.758113,-1604.954271
6631,unknown,0.627943486,7956.636868,-1116.17945
6632,unknown,0.568139343,6921.38672,-686.3765118
6633,unknown,0.548204629,6418.550931,-384.0495582
6634,unknown,0.747551769,7927.058294,-1117.714062
6635,unknown,0.588074058,7158.015324,-546.9124168
6636,unknown,0.647878198,7335.48678,-542.137572
6637,unknown,0.617976129,7098.858173,141.7561214
6638,unknown,0.568139343,7897.479717,-488.1481214
6639,unknown,0.488400489,7246.751052,-792.0153497
6640,unknown,0.528269915,6507.286659,-110.4074957
6641,unknown,0.657845555,7631.272536,-517.0529824
6642,unknown,0.528269915,7158.015324,-1091.396377
6643,unknown,0.418628989,6921.38672,106.6301128
6644,unknown,0.637910841,7927.058294,300.5217272
6645,unknown,0.508335203,7365.065354,-250.6594387
6646,unknown,0.608008772,7365.065354,-58.58503407
6647,unknown,0.598041415,7394.643931,-699.4687135
6648,unknown,0.598041415,6803.072415,-328.3223723
6649,unknown,0.667812912,7927.058294,-1167.38881
6650,unknown,0.727617055,7838.322566,-293.652353
6651,unknown,0.717649698,6980.543871,1.213544857
6652,unknown,0.378759563,5915.715146,-290.4189
6653,unknown,0.418628989,6773.493841,344.604419
6654,unknown,0.637910841,7483.379657,-377.8685008
6655,unknown,0.51830256,7986.215445,439.1346475
6656,unknown,0.667812912,7956.636868,-1333.108893
6657,unknown,0.51830256,7572.115385,-439.5137945
6658,unknown,0.598041415,7749.586838,-1209.535291
6659,unknown,0.568139343,6536.865234,-469.7057593
6660,unknown,0.398694277,6329.815203,-59.81083104
6661,unknown,0.418628989,6596.022385,-428.3328909
6662,unknown,0.70967581,6625.600962,208.9532999
6663,unknown,0.627943486,7365.065354,333.819481
6664,unknown,0.368792206,6241.079478,-78.83766912
6665,unknown,0.647878198,7453.801082,-832.1553027
6666,unknown,0.608008772,7542.536808,-588.4337354
6667,unknown,0.598041415,7660.851113,-662.6660382
6668,unknown,0.608008772,7749.586838,-1107.789276
6669,unknown,0.647878198,8607.365536,450.0552549
6670,unknown,0.558171986,8784.836989,-532.7543624
6671,unknown,0.687747626,7246.751052,-804.6280341
6672,unknown,0.586080585,7542.536808,463.0275484
6673,unknown,0.737584412,7572.115385,91.19839769
6674,unknown,0.617976129,7365.065354,-945.6075082
6675,unknown,0.488400489,7720.008264,-505.0733659
6676,unknown,0.647878198,6891.808143,-695.8367401
6677,unknown,0.687747626,7365.065354,-483.2510096
6678,unknown,0.458498418,6122.765173,721.2424648
6679,unknown,0.368792206,6921.38672,392.8741791
6680,unknown,0.647878198,7187.593901,-507.1203467
6681,unknown,0.548204629,6477.708082,221.8943084
6682,unknown,0.588074058,7660.851113,-1030.206987
6683,unknown,0.627943486,7660.851113,291.3376701
6684,unknown,0.647878198,8045.372596,-444.9692096
6685,unknown,0.38872692,5915.715146,-87.13500027
6686,unknown,0.528269915,6625.600962,-383.1363115
6687,unknown,0.627943486,7158.015324,-399.6750363
6688,unknown,0.530263387,6773.493841,1142.405996
6689,unknown,0.398694277,6004.450871,-5.001527868
6690,unknown,0.408661632,6004.450871,-368.1051343
6691,unknown,0.608008772,7483.379657,-677.5910525
6692,unknown,0.438563703,6596.022385,-445.1539525
6693,unknown,0.299020706,7335.48678,5.32392775
6694,unknown,0.677780269,7246.751052,-748.7155995
6695,unknown,0.169609731,3462.720714,97.97357429
6696,unknown,0.200853627,4181.755615,4.424844489
6697,unknown,0.133902418,2895.06158,139.3546535
6698,unknown,0.124975591,3633.018453,146.6032891
6699,unknown,0.169609731,3670.862395,35.06318599
6700,unknown,0.147292661,4068.223789,213.6749666
6701,unknown,0.383853599,3500.564656,102.8563639
6702,unknown,0.232097525,4106.067731,-440.9369271
6703,unknown,0.178536559,2895.06158,559.5966826
6704,unknown,0.142829246,3481.642685,568.4289144
6705,unknown,0.23656094,3954.691963,-251.7864283
6706,unknown,0.120512178,3576.25254,-165.1742241
6707,unknown,0.178536559,3803.316193,-208.2975844
6708,unknown,0.352609703,3405.9548,-758.3443627
6709,unknown,0.272268251,3651.940425,-165.7373125
6710,unknown,0.276731664,3443.798742,-474.1219722
6711,unknown,0.370463359,3424.876772,-350.9442854
6712,unknown,0.254414596,3897.926049,-468.0421288
6713,unknown,0.343682875,4106.067731,-315.3278506
6714,unknown,0.343682875,3614.096482,-366.4582346
6715,unknown,0.205317042,3670.862395,-426.361658
6716,unknown,0.200853627,3141.047204,497.967233
6717,unknown,0.258878009,3519.486627,-444.5819265
6718,unknown,0.091818801,3538.408598,143.7204784
6719,unknown,0.178536559,3500.564656,-2.928105065
6720,unknown,0.147292661,3141.047204,-168.1194486
6721,unknown,0.138365833,3519.486627,117.3307776
6722,unknown,0.365999944,3216.73509,-352.667116
6723,unknown,0.272268251,3879.004077,103.1372744
6724,unknown,0.432951153,3860.082107,-463.0643763
6725,unknown,0.107121935,3216.73509,336.5461109
6726,unknown,0.42848774,4238.521529,61.09048805
6727,unknown,0.206592302,3462.720714,-163.8694228
6728,unknown,0.160682902,3651.940425,-8.009467677
6729,unknown,0.187463387,3481.642685,210.948652
6730,unknown,0.392780427,3424.876772,-598.1252926
6731,unknown,0.129439005,4068.223789,359.881974
6732,unknown,0.218069654,4030.379847,-11.49337673
6733,unknown,0.33921946,3708.706337,-289.5574053
6734,unknown,0.183637603,3595.174511,74.11750401
6735,unknown,0.31690239,3595.174511,-491.0311357
6736,unknown,0.182999972,3519.486627,159.1245517
6737,unknown,0.334756046,3197.813118,42.71368257
6738,unknown,0.160682902,3065.35932,140.3547439
6739,unknown,0.183637603,3424.876772,257.3311629
6740,unknown,0.332843155,3916.848019,-173.3693744
6741,unknown,0.246763028,3916.848019,276.2587128
6742,unknown,0.212330979,4692.648837,169.8732796
6743,unknown,0.126250852,4162.833645,-472.225094
6744,unknown,0.143466877,3519.486627,-12.38311612
6745,unknown,0.367275206,3803.316193,-422.3811828
6746,unknown,0.332843155,3670.862395,-340.1005475
6747,unknown,0.304149779,3935.769991,17.97435587
6748,unknown,0.177898928,3008.593406,322.2151283
6749,unknown,0.298411104,3916.848019,-124.1455721
6750,unknown,0.344320504,4806.180663,-267.4340309
6751,unknown,0.120512178,2838.295666,113.612059
6752,unknown,0.298411104,4106.067731,-529.2914223
6753,unknown,0.120512178,2876.13961,-20.73516402
6754,unknown,0.229547004,4692.648837,0.218165534
6755,unknown,0.200853627,3897.926049,203.9080591
6756,unknown,0.275456404,3633.018453,55.45772357
6757,unknown,0.367275206,3405.9548,-181.5753538
6758,unknown,0.166421578,3708.706337,-395.0880736
6759,unknown,0.195114953,3141.047204,166.2793711
6760,unknown,0.344320504,3576.25254,-39.14146538
6761,unknown,0.218069654,3727.628309,-329.6580185
6762,unknown,0.241024353,3538.408598,-65.53941928
6763,unknown,0.126250852,3765.472251,391.1557176
6764,unknown,0.131989527,3746.550279,-319.6076696
6765,unknown,0.344320504,3935.769991,-314.3224299
6766,unknown,0.143466877,3879.004077,8.892731761
6767,unknown,0.091818801,4257.443501,-437.3536364
6768,unknown,0.31562713,3935.769991,-65.19525441
6769,unknown,0.286933754,3916.848019,-215.1769054
6770,unknown,0.195114953,3481.642685,-108.2807889
6771,unknown,0.177898928,3897.926049,11.63006771
6772,unknown,0.200853627,3368.110858,31.40506907
6773,unknown,0.126250852,4143.911673,191.2301081
6774,unknown,0.246763028,3841.160135,-48.21777369
6775,unknown,0.229547004,3784.394223,-320.7280098
6776,unknown,0.218069654,3405.9548,-284.429578
6777,unknown,0.241024353,3462.720714,-268.6902689
6778,unknown,0.143466877,3178.891148,-46.13849627
6779,unknown,0.367275206,3992.535905,-426.5963652
6780,unknown,0.160682902,3822.238165,-92.76888935
6781,unknown,0.235285678,3670.862395,-409.0794453
6782,unknown,0.212330979,3708.706337,1.460860798
6783,unknown,0.281195079,3122.125234,-218.1780274
6784,unknown,0.378752555,3500.564656,-293.1048541
6785,unknown,0.361536531,3708.706337,-404.8743044
6786,unknown,0.263979054,3727.628309,-222.1740478
6787,unknown,0.166421578,3727.628309,-159.7380221
6788,unknown,0.332843155,3538.408598,-42.85948141
6789,unknown,0.378752555,3992.535905,-342.6606989
6790,unknown,0.235285678,4106.067731,-360.9343909
6791,unknown,0.154944227,3311.344944,-33.35915633
6792,unknown,0.160682902,3387.03283,-417.3746722
6793,unknown,0.286933754,3424.876772,198.1125213
6794,unknown,0.332843155,3368.110858,244.0421979
6795,unknown,0.33858183,3349.188888,216.6342434
6796,unknown,0.350059179,3481.642685,-566.4471002
6797,unknown,0.37301388,3803.316193,-490.0417742
6798,unknown,0.177898928,4370.975327,190.0748251
6799,unknown,0.275456404,4484.507153,433.3142329
6800,unknown,0.321365805,4919.712489,-258.1932367
6801,unknown,0.229547004,3462.720714,256.223274
6802,unknown,0.109034826,3368.110858,91.13569404
6803,unknown,0.206592302,4579.117009,-227.7926325
6804,unknown,0.195114953,3462.720714,-162.7308447
6805,unknown,0.344320504,3405.9548,-239.2180286
6806,unknown,0.218069654,3443.798742,250.5118525
6807,unknown,0.223808329,3689.784367,-167.6643085
6808,unknown,0.482048707,3292.422974,-58.05889021
6809,unknown,0.378752555,3670.862395,-54.85666784
6810,unknown,0.344320504,3216.73509,118.8018036
6811,unknown,0.39596858,3462.720714,-944.5222875
6812,unknown,0.430400631,3027.515378,14.8739524
6813,unknown,0.344320504,3746.550279,-83.69274376
6814,unknown,0.401707257,3860.082107,-245.7718112
6815,unknown,0.223808329,3935.769991,357.7215752
6816,unknown,0.390229905,3670.862395,-816.7679687
6817,unknown,0.424661956,3387.03283,-436.1135715
